ID	adj.P.Val	P.Value	logFC	AveExpr	t	B	GI	Gene.symbol	Gene.title
ILMN_1684210	ILMN_1684210	0.032022759830112	0.000342084109999917	0.669636145099071	7.30609355670102	6.57883309880361	0.716680103325524	210032474	NIPAL3	NIPA like domain containing 3
ILMN_1669032	ILMN_1669032	0.0322862059464716	0.000346302451129666	0.715843506987357	8.32190996812825	6.56543061924344	0.704008241362617	45439319	PPIC	peptidylprolyl isomerase C
ILMN_1758827	ILMN_1758827	0.0322862059464716	0.000346963640952295	-0.503574548665577	8.6133848797487	-6.56334657082988	0.70203578521585	974005215	RTN4IP1	reticulon 4 interacting protein 1
ILMN_1726873	ILMN_1726873	0.0323408514151128	0.000348585266004382	0.552047527291087	8.29584836039726	6.55825414529292	0.697213752175782	157502180	TPCN2	two pore segment channel 2
ILMN_1813851	ILMN_1813851	0.0326854359165884	0.000353344762355494	-0.45716207291836	7.30804796668044	-6.54346050893361	0.683187190114941	61677286	GRPR	gastrin releasing peptide receptor
ILMN_1803338	ILMN_1803338	0.0327687706557285	0.00035738984179631	0.50891914074767	7.03702561542094	6.53106280534408	0.671411181158414	564730532	CCDC80	coiled-coil domain containing 80
ILMN_1776516	ILMN_1776516	0.0327880587347162	0.000358648886562814	0.345003329942853	7.2501217253744	6.52723620070045	0.667772564529123	331284123	ITPKA	inositol-trisphosphate 3-kinase A
ILMN_1789879	ILMN_1789879	0.0329347674695	0.000361307018551734	-0.372205848776043	7.99618309057275	-6.51920681348967	0.660131645052633	55743160	WDR35	WD repeat domain 35
ILMN_1730201	ILMN_1730201	0.0329654140335678	0.000362697576522335	-1.01375979472243	9.6269430628455	-6.51503283169442	0.656156396626653	189571593	DTNA	dystrobrevin alpha
ILMN_1663640	ILMN_1663640	0.0331447227888803	0.000365730485580622	0.410730838507279	7.21347110593662	6.50599125387191	0.647537778883406	395132502	MAOA	monoamine oxidase A
ILMN_1730082	ILMN_1730082	0.0333640960963005	0.000369218232243331	-0.518854222821334	10.1429330533196	-6.49569753409291	0.637713033717409	221316662	RPUSD4	RNA pseudouridylate synthase domain containing 4
ILMN_1736982	ILMN_1736982	0.0335217793581826	0.00037216517553697	0.840756985944726	7.59756780616497	6.48708491759794	0.62948251156174	1016470466	PHACTR1	phosphatase and actin regulator 1
ILMN_3178302	ILMN_3178302	0.0335217793581826	0.000373776968706728	0.434401467563326	8.54579434368384	6.48240677932501	0.625007982475632	205360933	FNDC3B	fibronectin type III domain containing 3B
ILMN_1738272	ILMN_1738272	0.0335217793581826	0.000374179651890415	-0.357950105742088	8.77054242428967	-6.48124155994951	0.62389304645519	167830432	DHX36	DEAH-box helicase 36
ILMN_1656171	ILMN_1656171	0.0338965115455274	0.00037989060835229	-0.333786747285694	7.65567053753031	-6.46486651762839	0.608206437878302	1040735421	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19
ILMN_1780991	ILMN_1780991	0.0338965115455274	0.000380530785916974	0.693382702771149	7.06004257568455	6.46304822720322	0.606462492254175	313569849	DND1	DND microRNA-mediated repression inhibitor 1
ILMN_2197946	ILMN_2197946	0.0339467356040556	0.000382180353503089	-0.524112596798659	8.52342738436373	-6.45837880056875	0.601982060857344	259089431	SCG3	secretogranin III
ILMN_1662619	ILMN_1662619	0.034265428625954	0.000386864207284646	1.48903567967191	8.59976469571759	6.44524291800654	0.589362980135403	1042779736	TFPI	tissue factor pathway inhibitor
ILMN_1782459	ILMN_1782459	0.0342970808730645	0.000388318513051392	0.525785640845453	7.86726657225527	6.44120070531499	0.585475378600909	51243031	OSBPL8	oxysterol binding protein like 8
ILMN_2150019	ILMN_2150019	0.0344117755528753	0.000390717722806587	1.16014917797416	9.21494745133851	6.43456925619134	0.579093065000997	186910280	SUCLA2	succinate-CoA ligase ADP-forming beta subunit
ILMN_1714383	ILMN_1714383	0.0345226059714453	0.000393080270128399	0.351240387883836	7.67489891461669	6.42808378321188	0.572845816249213	974141150	TPD52L1	tumor protein D52-like 1
ILMN_1772731	ILMN_1772731	0.0348214255661836	0.000397596396313169	0.35168404262906	9.39413307669176	6.41580769799524	0.561005943306803	94538321	HAGH	hydroxyacylglutathione hydrolase
ILMN_1774432	ILMN_1774432	0.0350622296807511	0.000401467351938493	0.500984861306122	9.23526506727677	6.40540963000924	0.550962272064913	968121892	DTD1	D-tyrosyl-tRNA deacylase 1
ILMN_1723709	ILMN_1723709	0.0353327832697224	0.000406825368678439	-0.515266225103316	8.23132280167858	-6.39120175509362	0.537216236151646	115430215	C9orf116	chromosome 9 open reading frame 116
ILMN_1662038	ILMN_1662038	0.0353459121236826	0.000408107026055441	-1.02330378113927	9.74083233194391	-6.38783438106707	0.533954522838965	189083833	LARGE1	LARGE xylosyl- and glucuronyltransferase 1
ILMN_1654685	ILMN_1654685	0.0357021675505344	0.000413521220131771	0.354149382428775	7.13378010820181	6.37373950953147	0.52028609393165	663071072	MCTP1	multiple C2 and transmembrane domain containing 1
ILMN_2216860	ILMN_2216860	0.0357021675505344	0.000414953747275146	0.373378545675838	6.83649717405457	6.37004490830276	0.516699043599336	259013212	CSMD1	CUB and Sushi multiple domains 1
ILMN_1712431	ILMN_1712431	0.0357021675505344	0.000415646036857753	0.921217937204782	8.37840546024479	6.36826457895028	0.514969912222477	526479833	PCED1B	PC-esterase domain containing 1B
ILMN_1653203	ILMN_1653203	0.0368036669026237	0.000429646850235324	0.440735038684497	8.0401392989568	6.33295889813046	0.48059501474306	320118910	EFEMP2	EGF containing fibulin like extracellular matrix protein 2
ILMN_1722713	ILMN_1722713	0.0370894479391211	0.000434169319571366	0.616281219783447	8.7749266528704	6.32183049829119	0.469726560857635	34734067	FBLN1	fibulin 1
ILMN_1689908	ILMN_1689908	0.0376732908423882	0.000442208716790011	0.542801367750641	8.36310027135966	6.30236628117588	0.450678344020706	38683798	ANKRD13A	ankyrin repeat domain 13A
ILMN_1751086	ILMN_1751086	0.0379175423689262	0.000446288479235107	0.455788013391835	8.74970676259203	6.29264041629301	0.44114187646452	586798194	ATL3	atlastin GTPase 3
ILMN_2268068	ILMN_2268068	0.0381121127586132	0.000450007298179655	0.99228643195859	8.76314009093604	6.28386174181517	0.432523565984177	56788400	MAPKAP1	mitogen-activated protein kinase associated protein 1
ILMN_1732831	ILMN_1732831	0.0381121127586132	0.00045260613799793	0.765207472035327	9.58590166677711	6.27777519404117	0.426542299347912	528881275	CHST7	carbohydrate sulfotransferase 7
ILMN_1803811	ILMN_1803811	0.0381121127586132	0.000453155348991707	-0.466741321476379	9.96448198192984	-6.27649395898436	0.425282609720666	545478230	TRIB1	tribbles pseudokinase 1
ILMN_1798187	ILMN_1798187	0.0381121127586132	0.000454184216072078	0.530596222951252	7.37025314102712	6.27409844455889	0.422926803071942	312596868	KAT7	lysine acetyltransferase 7
ILMN_1808404	ILMN_1808404	0.0381121127586132	0.000454673385113629	0.588048379027368	10.0308051626534	6.27296165040897	0.421808589840752	190341096	RHBDF1	rhomboid 5 homolog 1
ILMN_1701998	ILMN_1701998	0.0385015348426748	0.000462317923069639	1.10960724346952	8.09918603804167	6.25537291498631	0.404485793146709	125661040	AFAP1	actin filament associated protein 1
ILMN_1798620	ILMN_1798620	0.0385015348426748	0.000463013404364028	0.685005218300049	9.7080823048318	6.25378898805735	0.402923825980376	226503894	PQLC1	PQ loop repeat containing 1
ILMN_1774982	ILMN_1774982	0.0385664110538915	0.000465027089084535	0.555709487094433	7.3512321443356	6.2492179571787	0.398414323618288	528319756	CDC42EP5	CDC42 effector protein 5
ILMN_1741253	ILMN_1741253	0.0385671146585787	0.000466433712310054	-0.448968970175414	8.31189506948633	-6.24603812995498	0.395275681708866	319803064	UBR5	ubiquitin protein ligase E3 component n-recognin 5
ILMN_2403237	ILMN_2403237	0.0385671146585787	0.000467502605245357	0.401560926280175	7.07585217659568	6.24362898103733	0.392896852475743	641386914	CHN2	chimerin 2
ILMN_1706075	ILMN_1706075	0.0386373789698535	0.000470825861559336	-0.396842672239858	10.0746378284945	-6.23617816110165	0.385534977793623	821562778	SF3B1	splicing factor 3b subunit 1
ILMN_1786041	ILMN_1786041	0.0386432844488038	0.00047268048829454	0.683902366997533	7.83597406514309	6.23204570713078	0.381448709601675	271398160	ASB9	ankyrin repeat and SOCS box containing 9
ILMN_1786021	ILMN_1786021	0.0386432844488038	0.000473902077112246	0.792099106652511	8.25887562843942	6.2293337257639	0.378765817489749	524553338	PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2
ILMN_1653711	ILMN_1653711	0.0386432844488038	0.000475286039690541	0.384424199432332	7.93946178523348	6.22627074791174	0.375734529809382	313851098	FZD2	frizzled class receptor 2
ILMN_1690546	ILMN_1690546	0.0386432844488038	0.000477768189724373	0.365350011655324	7.64484476500576	6.22080230637119	0.370319594242452	345842410	PPP3CC	protein phosphatase 3 catalytic subunit gamma
ILMN_1715603	ILMN_1715603	0.0386432844488038	0.000478692139242636	0.986920385324562	7.36396381654658	6.21877489973625	0.368311023693039	28144902	IL23A	interleukin 23 subunit alpha
ILMN_1773968	ILMN_1773968	0.0386432844488038	0.000478934034094692	-0.380956203846953	9.78517634099015	-6.21824484062334	0.36778579988264	66346682	SERBP1	SERPINE1 mRNA binding protein 1
ILMN_1668559	ILMN_1668559	0.0386432844488038	0.000479549490377274	-0.402342060459259	7.63373276250044	-6.21689756016356	0.366450642867396	52694754	RGS10	regulator of G-protein signaling 10
ILMN_2116299	ILMN_2116299	0.0386786457453021	0.000481788337803634	0.398034446761883	7.0504198426583	6.21201290018458	0.361607930211391	117956392	FAM110D	family with sequence similarity 110 member D
ILMN_1726456	ILMN_1726456	0.0386786457453021	0.000484024682794652	-0.471170303105394	10.1142384069151	-6.20715910943757	0.356792703419546	312032449	SLC3A2	solute carrier family 3 member 2
ILMN_2361862	ILMN_2361862	0.0386786457453021	0.000484683314943011	-0.53055181314028	8.48053777412121	-6.20573441061931	0.355378733586424	1016080607	VLDLR	very low density lipoprotein receptor
ILMN_2078995	ILMN_2078995	0.0394434582584082	0.000497048632822005	0.540369209159556	7.18757742426883	6.17938367075245	0.329178045855402	288557240	CSRNP3	cysteine and serine rich nuclear protein 3
ILMN_3243117	ILMN_3243117	0.0395666348415575	0.000499866332834875	-0.352037289958877	7.4464585836336	-6.17348214556309	0.323297522033913	150456464	TTC9	tetratricopeptide repeat domain 9
ILMN_1665943	ILMN_1665943	0.0398722568554165	0.000505002677500958	0.457689276372617	8.68042027016541	6.16281992454453	0.312661524267908	558472802	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
ILMN_2214473	ILMN_2214473	0.0400739826257204	0.000508839349530193	0.392263907305558	8.21876958866988	6.15493482836663	0.304786104474625	270265794	ARHGEF35	Rho guanine nucleotide exchange factor 35
ILMN_1707695	ILMN_1707695	0.040083061722717	0.00051149344559593	-0.373033786311137	7.45512569011318	-6.14951914984736	0.299372280493176	400286377	IFIT1	interferon induced protein with tetratricopeptide repeats 1
ILMN_1805132	ILMN_1805132	0.040083061722717	0.000511518634534769	0.403763006342013	6.93613882471896	6.1494679032517	0.299321032798547	157426844	PCDH19	protocadherin 19
ILMN_1724376	ILMN_1724376	0.0401220330960051	0.000514907773397381	0.449821217341039	8.98144421254598	6.14259848076208	0.292448296725558	343183358	ERLEC1	endoplasmic reticulum lectin 1
ILMN_1784661	ILMN_1784661	0.0401220330960051	0.000517481579456547	1.00749430657458	9.00510112473568	6.13741550882509	0.287258661872444	209447094	TMEM2	transmembrane protein 2
ILMN_2258268	ILMN_2258268	0.0401220330960051	0.000517725110418188	-0.397592456543457	7.28159506648165	-6.13692660191478	0.286768941545865	343478145	GLRX2	glutaredoxin 2
ILMN_1775708	ILMN_1775708	0.0401220330960051	0.000517769843295768	-0.51041796424982	12.9936118924395	-6.13683682535815	0.286679012158784	221136810	SLC2A3	solute carrier family 2 member 3
ILMN_1768394	ILMN_1768394	0.0401220330960051	0.000518432206575387	0.472873399891521	9.72085618732248	6.13550851581564	0.285348315728031	394025702	ARPC5	actin related protein 2/3 complex subunit 5
ILMN_2371724	ILMN_2371724	0.040468060069326	0.000524197669291788	0.582664474919781	7.15210024519251	6.12402633036737	0.273835679485011	296317301	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1
ILMN_2125869	ILMN_2125869	0.0405645269032415	0.000529968914890266	1.21246246072748	11.3818460988927	6.11267387011107	0.262435789307318	47078293	ACTA1	actin, alpha 1, skeletal muscle
ILMN_1812441	ILMN_1812441	0.0405645269032415	0.00053271428263276	0.574396082008819	9.34113520886349	6.10732218422207	0.257055762332895	568786301	FAM222B	family with sequence similarity 222 member B
ILMN_2335319	ILMN_2335319	0.0405645269032415	0.000533508502906467	-0.57256525865469	7.26758423181222	-6.1057797470131	0.25550444458785	313661485	KCNG3	potassium voltage-gated channel modifier subfamily G member 3
ILMN_2329679	ILMN_2329679	0.0405645269032415	0.000534529043821899	0.698298975089209	10.1192467796889	6.10380156046523	0.253514402040321	56699464	TPST2	tyrosylprotein sulfotransferase 2
ILMN_1672660	ILMN_1672660	0.0407097226907871	0.000537744369964021	0.719050653025436	8.83835810280701	6.09759670032197	0.247268950158458	68509937	MBP	myelin basic protein
ILMN_1679391	ILMN_1679391	0.0409410974207234	0.000542110098259435	-0.589563601848126	7.41982385456589	-6.08923821453712	0.238847617141887	223278412	MAMDC2	MAM domain containing 2
ILMN_2395240	ILMN_2395240	0.0409883720059379	0.000545556429033893	0.53941657246208	8.44882312797516	6.08269320905617	0.232246849151147	54112404	CHEK2	checkpoint kinase 2
ILMN_1794501	ILMN_1794501	0.0409883720059379	0.000546664535150556	0.625833573059522	9.2670829318981	6.08059864189832	0.230133220291458	20302152	HAS3	hyaluronan synthase 3
ILMN_1686464	ILMN_1686464	0.0409883720059379	0.000546668941549162	0.552333165311551	7.30148184086035	6.08059032234744	0.230124823851761	38679889	SLCO4C1	solute carrier organic anion transporter family member 4C1
ILMN_1724139	ILMN_1724139	0.0416180331574393	0.000557191512448729	0.735528148211943	9.65509537088596	6.06093504542826	0.210261878828232	100913217	TMEM123	transmembrane protein 123
ILMN_2358560	ILMN_2358560	0.0416180331574393	0.000557729031310915	-0.453817340759482	7.64237642327885	-6.05994222168841	0.209257184165082	73695942	TIAM2	T-cell lymphoma invasion and metastasis 2
ILMN_1772627	ILMN_1772627	0.0416846498770977	0.000560880535367232	0.755230160014065	9.80036064953093	6.05414277761572	0.203385740272983	91932787	NSG1	neuron specific gene family member 1
ILMN_3241254	ILMN_3241254	0.0416846498770977	0.00056128822357379	0.478222590919682	7.07508976544851	6.0533952180963	0.202628569538654	299829247	HAS2-AS1	HAS2 antisense RNA 1
ILMN_1737308	ILMN_1737308	0.0418688754247195	0.000565342599003987	1.19470365623033	8.8612303024536	6.04599391487856	0.195128036334546	169646771	GLRX	glutaredoxin
ILMN_1742929	ILMN_1742929	0.0418688754247195	0.00056652004480304	0.589049590098757	7.92933319666647	6.04385564074072	0.192959715943375	171184419	HESX1	HESX homeobox 1
ILMN_2242998	ILMN_2242998	0.0418688754247195	0.00057113867659983	0.984281497058046	8.55860957626289	6.03551600128815	0.184496981907394	116284400	ZNF682	zinc finger protein 682
ILMN_1740572	ILMN_1740572	0.0418688754247195	0.000572521821986253	-0.383572063115977	7.66825283695804	-6.03303325126917	0.181975767960762	296080702	TCN2	transcobalamin 2
ILMN_1679476	ILMN_1679476	0.0418688754247195	0.000572547235979691	-0.475737655667963	10.3700546930527	-6.03298769611402	0.18192949924638	209869996	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase
ILMN_1755727	ILMN_1755727	0.0418688754247195	0.000573353494889438	-0.324545449859317	10.0077750107756	-6.03154363643941	0.18046267469608	930588923	KDM5B	lysine demethylase 5B
ILMN_1758633	ILMN_1758633	0.0418688754247195	0.000575530606330906	0.63688084811446	9.61810476989488	6.0276556588694	0.176512001027731	1001624571	CCDC130	coiled-coil domain containing 130
ILMN_1667692	ILMN_1667692	0.0418688754247195	0.000577845883095468	-0.41143559542091	7.40479581178309	-6.02353901910384	0.172326745017814	61676177	PTGIS	prostaglandin I2 (prostacyclin) synthase
ILMN_2390853	ILMN_2390853	0.0418688754247195	0.000579748978684098	-0.77700763113754	8.49339676221215	-6.02016909609548	0.168898941617731	982742429	CTSH	cathepsin H
ILMN_1740319	ILMN_1740319	0.0418688754247195	0.000580613282924443	0.29689180302217	7.35031315631026	6.01864272116865	0.167345843414979	50511937	IFI27L2	interferon alpha inducible protein 27 like 2
ILMN_1679158	ILMN_1679158	0.0418688754247195	0.000583124878967471	0.658913263423094	7.58992195414432	6.01422164090665	0.162845576124496	195972891	FAAH2	fatty acid amide hydrolase 2
ILMN_2334350	ILMN_2334350	0.0418688754247195	0.000584366732393622	-0.378601175785844	8.18754480933762	-6.01204353962649	0.160627486647908	543173114	BTBD3	BTB domain containing 3
ILMN_1670779	ILMN_1670779	0.0418688754247195	0.000585127100557501	0.316135961721669	6.93511325922752	6.01071248471002	0.159271677444832	189458883	DPEP1	dipeptidase 1 (renal)
ILMN_2388547	ILMN_2388547	0.0418688754247195	0.000585194734235349	0.412063000737081	6.95804906325604	6.01059418331566	0.159151164295613	388240825	EPSTI1	epithelial stromal interaction 1 (breast)
ILMN_1738401	ILMN_1738401	0.0419431146465466	0.000588268895071206	1.11843041899653	7.61698041910823	6.00523316439549	0.153687920405873	119395715	FOXC1	forkhead box C1
ILMN_1726512	ILMN_1726512	0.0419431146465466	0.000590612736297622	0.697969071979704	9.12564975737752	6.0011668375764	0.149541450427411	63176660	ZSCAN2	zinc finger and SCAN domain containing 2
ILMN_1728132	ILMN_1728132	0.0419431146465466	0.000591099463798793	-0.83530553853609	10.9086721934665	-6.00032468656562	0.148682420372777	937827786	LDHB	lactate dehydrogenase B
ILMN_1758067	ILMN_1758067	0.0419431146465466	0.000592515435740847	0.433502770085658	6.98451897573219	5.99787914805525	0.146187319531846	164664486	RGS4	regulator of G-protein signaling 4
ILMN_3237256	ILMN_3237256	0.0419431146465466	0.000594009604978478	0.398262940948307	8.41432837318963	5.9953056589756	0.143560796110164	228008408	BEND4	BEN domain containing 4
ILMN_1706677	ILMN_1706677	0.0419431146465466	0.000594281321192994	0.38561843547146	7.76175077269691	5.99483844834594	0.143083860531433	75709178	MAPK1	mitogen-activated protein kinase 1
ILMN_1729117	ILMN_1729117	0.0421506216749629	0.00059856956514052	-0.72346636974869	8.29423994928801	-5.98749649789018	0.13558518371067	89363016	COL5A2	collagen type V alpha 2 chain
ILMN_1701933	ILMN_1701933	0.0423135057067951	0.000602235976444822	0.428107920161732	9.01747962760166	5.98126586691287	0.129215786900374	225690600	SNCA	synuclein alpha
ILMN_1688152	ILMN_1688152	0.0423493615951022	0.00060410078908129	0.428671750216775	8.39598145238681	5.97811315488377	0.125990841653933	393538534	IL27RA	interleukin 27 receptor subunit alpha
ILMN_1809467	ILMN_1809467	0.0423757984747667	0.000605833234766863	0.547507059109488	8.05140835734532	5.97519400050624	0.123003595763605	31543930	VAMP5	vesicle associated membrane protein 5
ILMN_1676358	ILMN_1676358	0.0425787990993702	0.000610097294074005	0.785130969534208	9.61240372295393	5.96804883490711	0.115686853820082	48762927	RALB	RALB Ras like proto-oncogene B
ILMN_1723412	ILMN_1723412	0.0428981269354119	0.000616044872833108	0.453817265473675	6.99658906708431	5.95817571745601	0.105565171073149	42716308	ASCL2	achaete-scute family bHLH transcription factor 2
ILMN_2143155	ILMN_2143155	0.0429402692482931	0.000618023449169446	-0.448184904674769	7.96335256180246	-5.95491493115234	0.102219361725963	197304797	KIF11	kinesin family member 11
ILMN_1701514	ILMN_1701514	0.0435347902735337	0.000629086572564353	0.574967641258654	9.54671117302538	5.93689569914186	0.08370402093027	373938458	TRAF3IP2	TRAF3 interacting protein 2
ILMN_1757406	ILMN_1757406	0.0435347902735337	0.000629779065071342	0.348021483456425	7.93282784367234	5.93577964001386	0.0825557697380379	21071025	HIST1H1C	histone cluster 1, H1c
ILMN_3304435	ILMN_3304435	0.0435347902735337	0.000630757372030664	0.466510131415184	8.75630726769615	5.93420529147537	0.0809357193056295	228008386	FAM133CP	family with sequence similarity 133, member A pseudogene
ILMN_1800008	ILMN_1800008	0.0435587284735009	0.000633345551976457	-0.383571434801354	9.73449776579404	-5.93005342064507	0.0766616910227453	223890189	ACAT1	acetyl-CoA acetyltransferase 1
ILMN_1800898	ILMN_1800898	0.0435587284735009	0.000633890534620447	-0.693385258806543	7.95986800190936	-5.92918160456559	0.0757639233164742	52426739	ARG2	arginase 2
ILMN_1811363	ILMN_1811363	0.0439430206491734	0.000640888422440448	0.436873268933624	7.23134354399094	5.91806116016682	0.0643032865021853	56550109	NOVA1	NOVA alternative splicing regulator 1
ILMN_1711608	ILMN_1711608	0.0440626966571366	0.000644043125833539	-0.390301897691584	7.99539223106839	-5.91309244912548	0.0591770752977894	376319225	SSBP2	single stranded DNA binding protein 2
ILMN_1803801	ILMN_1803801	0.0447872599940619	0.000658931094392263	0.478567952821272	7.06607440997974	5.89000651828267	0.0353147239317266	299782600	LRRC38	leucine rich repeat containing 38
ILMN_1663866	ILMN_1663866	0.0448056011650457	0.000661564846738356	0.575216348810994	8.11124654017111	5.88598345859518	0.0311488347059026	170650698	TGFBI	transforming growth factor beta induced
ILMN_1755588	ILMN_1755588	0.0448056011650457	0.000662719638751339	0.641982273644304	7.40308534095067	5.88422517500578	0.0293274247846815	157504498	KANK3	KN motif and ankyrin repeat domains 3
ILMN_2326071	ILMN_2326071	0.0448056011650457	0.000663500074823008	0.423554294649032	13.5121705984342	5.8830388301299	0.0280982459695407	314122163	MYL6	myosin light chain 6
ILMN_2097185	ILMN_2097185	0.0451161512908277	0.000669541808960023	-0.33085155241333	7.51383037392173	-5.87390739625166	0.0186305976148287	199559784	PUS3	pseudouridylate synthase 3
ILMN_1726666	ILMN_1726666	0.0455146603766969	0.000676911567682596	0.637390844447355	8.24768006755443	5.86289313358632	0.00719543323627914	89903006	GPX3	glutathione peroxidase 3
ILMN_1659106	ILMN_1659106	0.0456551839849609	0.00068156712051502	0.774091316953356	8.24092101659659	5.85600440756825	3.49106217427675e-05	824453349	PHLDA3	pleckstrin homology like domain family A member 3
ILMN_1718766	ILMN_1718766	0.0456551839849609	0.000682712385607081	1.36819601469873	10.4317647851912	5.85431786938864	-0.00171917382206477	194097399	MT1F	metallothionein 1F
ILMN_2153916	ILMN_2153916	0.0456551839849609	0.000684282443893	-0.579837158644488	7.40490194540999	-5.85201092292011	-0.00411915356881298	147901657	HSPA2	heat shock protein family A (Hsp70) member 2
ILMN_1747318	ILMN_1747318	0.0456551839849609	0.000688413535960994	0.384154921384761	7.53310080526028	5.84596920114803	-0.0104080255486227	112382256	PATJ	PATJ, crumbs cell polarity complex component
ILMN_1690223	ILMN_1690223	0.0456551839849609	0.000688413829632	1.11599350683489	10.8959596052155	5.8459687731009	-0.0104084712856682	289802978	CNTNAP2	contactin associated protein-like 2
ILMN_1761797	ILMN_1761797	0.0456551839849609	0.000689223016724287	0.51786785908525	11.4941580479478	5.84479010033674	-0.0116359516639282	371502129	CSTB	cystatin B
ILMN_3291578	ILMN_3291578	0.0462575206383249	0.000699795537066708	-1.02247840965437	8.65346193561183	-5.82953112571653	-0.027544228675719	302393556	LINC01405	long intergenic non-protein coding RNA 1405
ILMN_1705737	ILMN_1705737	0.0465475573359602	0.000705672045584506	-0.497399811697438	11.9964653614546	-5.82116112196728	-0.0362841643807927	66933015	IMPDH2	inosine monophosphate dehydrogenase 2
ILMN_1689786	ILMN_1689786	0.0465868677901399	0.000707758018304754	-0.537961347182213	8.91722319955773	-5.81820881809228	-0.03936928240286	291045179	ASMTL	acetylserotonin O-methyltransferase-like
ILMN_3239254	ILMN_3239254	0.0466675083349093	0.000711655122860232	0.919222075788563	10.5001554201266	5.81271924732631	-0.0451090432563275	380748931	UCA1	urothelial cancer associated 1 (non-protein coding)
ILMN_1718734	ILMN_1718734	0.0466675083349093	0.000712300021328058	0.399787469055118	7.6470615748227	5.81181407627453	-0.0460558719282185	133908639	MLLT6	MLLT6, PHD finger domain containing
ILMN_1812940	ILMN_1812940	0.0466675083349093	0.000714946330047047	-0.42573476305853	9.3575082149594	-5.80810934957979	-0.0499322893423013	217035085	TRMT1	tRNA methyltransferase 1
ILMN_1695658	ILMN_1695658	0.0466675083349093	0.000716166042986124	-0.52726396903673	9.52402308997056	-5.80640697308789	-0.0517142031375064	195539383	KIF20A	kinesin family member 20A
ILMN_2038775	ILMN_2038775	0.0466675083349093	0.000716855533834359	1.09221276140911	11.2007191477727	5.80544607522393	-0.0527201742183738	68299771	TUBB2A	tubulin beta 2A class IIa
ILMN_2165975	ILMN_2165975	0.0466675083349093	0.000717938703674643	-0.472045538106631	7.4943994961841	-5.80393862364269	-0.0542985964261575	297747273	CES3	carboxylesterase 3
ILMN_3240241	ILMN_3240241	0.0468248826176741	0.000722499689820499	-0.517266347193514	8.07622979864191	-5.79761893750267	-0.0609192702848826	555290092	TMEM132B	transmembrane protein 132B
ILMN_1754187	ILMN_1754187	0.0468248826176741	0.000724475798909246	0.43232060029448	6.82615197441334	5.7948947214914	-0.0637749555677578	754502044	DMRTB1	DMRT like family B with proline rich C-terminal 1
ILMN_1716678	ILMN_1716678	0.0468248826176741	0.000724852657421937	0.492953761087813	12.4405615036363	5.7943761393818	-0.0643186818413461	29171756	NPC2	NPC intracellular cholesterol transporter 2
ILMN_1851610	ILMN_1851610	0.0469228317406633	0.000727869679339273	0.623378675881632	8.29183556861067	5.79023538391284	-0.0686615577953109	34529263	LOC729860	uncharacterized LOC729860
ILMN_1685834	ILMN_1685834	0.047109604305318	0.000732273642051576	0.498808244216874	7.66971183840424	5.78422551803889	-0.0749690515813795	312922370	AMPH	amphiphysin
ILMN_1715809	ILMN_1715809	0.0477336067560399	0.00074507330452078	0.394355518346848	7.36725136531344	5.76698586675959	-0.0930905652682572	1023301006	OGFRL1	opioid growth factor receptor like 1
ILMN_1743021	ILMN_1743021	0.0477336067560399	0.000747851313400658	-0.296803940935924	7.64753899313716	-5.76328805308092	-0.0969829680081435	27437018	CAMKK2	calcium/calmodulin dependent protein kinase kinase 2
ILMN_1807798	ILMN_1807798	0.0477336067560399	0.000749027817925024	0.569348735988041	7.49382643943917	5.76172664364873	-0.0986271200240605	85794864	ATP5G2	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)
ILMN_3244117	ILMN_3244117	0.0477336067560399	0.000749696517649631	-1.32379374668193	10.4979738316164	-5.76084039703695	-0.0995604832779557	444189300	STMN3	stathmin 3
ILMN_1811632	ILMN_1811632	0.0477336067560399	0.000751175348537435	0.562824622698479	6.86090031413398	5.75888360311809	-0.101621699739458	523704352	FMO5	flavin containing monooxygenase 5
ILMN_2346727	ILMN_2346727	0.0477336067560399	0.000751510529963819	0.335950398041782	6.96625772817962	5.75844069015456	-0.102088323074748	197313692	MTUS1	microtubule associated tumor suppressor 1
ILMN_1656540	ILMN_1656540	0.0477336067560399	0.00075266001825394	-0.314325036422415	9.0739066061463	-5.75692342179848	-0.103687024178278	197276633	RUVBL1	RuvB like AAA ATPase 1
ILMN_1774945	ILMN_1774945	0.0477898666724225	0.00075507561364347	0.420456037749343	7.01581862911147	5.75374340021166	-0.107038770072582	223890254	NRG3	neuregulin 3
ILMN_1807372	ILMN_1807372	0.0480467808148246	0.000761188092014756	0.397121400041015	7.28186107111814	5.74574726355943	-0.115472994587409	511772968	ADORA2A	adenosine A2a receptor
ILMN_1775432	ILMN_1775432	0.0480467808148246	0.000762208254466609	-0.496336380043404	7.23338525942811	-5.74441973078792	-0.116874130946884	530339653	CSMD2	CUB and Sushi multiple domains 2
