ID	adj.P.Val	P.Value	logFC	AveExpr	t	B	GI	Gene.symbol	Gene.title
ILMN_1712517	ILMN_1712517	0.320685719524015	0.00330803724736528	0.279826855952519	8.71052234379901	4.40677086619138	-1.35908900748311	189571666	ZNF696	zinc finger protein 696
ILMN_1766505	ILMN_1766505	0.320685719524015	0.0033176652286937	-0.29136487427424	8.48294760046014	-4.40433217573345	-1.36188008945992	809281398	COMMD10	COMM domain containing 10
ILMN_2293992	ILMN_2293992	0.320685719524015	0.00332316807796907	-0.320567780987878	7.76420652535016	-4.4029418557156	-1.36347177550225	227498008	RAB28	RAB28, member RAS oncogene family
ILMN_1653055	ILMN_1653055	0.323175521332573	0.00336945405517314	0.842272031265749	8.10110039299811	4.39134716978334	-1.3767589022432	30061555	SOX3	SRY-box 3
ILMN_2333367	ILMN_2333367	0.323175521332573	0.00336964178194904	-0.50341870515949	9.67139469438287	-4.39130050285272	-1.37681242839002	315139018	FKBP1A	FK506 binding protein 1A
ILMN_1673113	ILMN_1673113	0.325346356744984	0.0034026821037424	-0.451117214000607	8.64454464673431	-4.38313142831277	-1.38618806702904	1041818020	F2RL1	F2R like trypsin receptor 1
ILMN_1717677	ILMN_1717677	0.325600243213337	0.00341756130394415	0.25991373202731	7.27136607288801	4.37948116408628	-1.39038123479683	306922393	ZFHX2	zinc finger homeobox 2
ILMN_2253732	ILMN_2253732	0.325600243213337	0.00342616516398605	0.257622742511482	6.91649970903767	4.3773784046231	-1.392797792681	520262188	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
ILMN_3249032	ILMN_3249032	0.325656905796532	0.00343717709054102	-0.349228642317334	11.6243521990424	-4.37469560901552	-1.39588206631338	218505669	EPCAM	epithelial cell adhesion molecule
ILMN_1744725	ILMN_1744725	0.326922835548994	0.00346570638745566	0.452544280393102	8.63740510943607	4.36778901562296	-1.40382800195257	225543406	BTBD6	BTB domain containing 6
ILMN_1805643	ILMN_1805643	0.326922835548994	0.00347145082205162	0.235164748955619	8.42781618958937	4.36640594872257	-1.40542020034884	984880673	RILPL1	Rab interacting lysosomal protein like 1
ILMN_1893633	ILMN_1893633	0.328765571953088	0.00350543662438498	-0.573553048892625	8.5571556667428	-4.35827464778575	-1.41478777049944	302393536	PRKCQ-AS1	PRKCQ antisense RNA 1
ILMN_1697189	ILMN_1697189	0.328765571953088	0.00351204826432327	-0.677124296651952	8.50536283528011	-4.35670288474175	-1.4165998317872	209364618	PNCK	pregnancy up-regulated nonubiquitous CaM kinase
ILMN_1669550	ILMN_1669550	0.33199867493485	0.00355720450659422	-0.311223226786371	12.070101686562	-4.34605458952911	-1.42888743398614	187960072	MAD2L2	MAD2 mitotic arrest deficient-like 2 (yeast)
ILMN_3309759	ILMN_3309759	0.332725078587962	0.00358540123772882	0.281026954576685	6.98446690156595	4.3394808833485	-1.43648303549974	222352136	VTRNA1-1	vault RNA 1-1
ILMN_1684391	ILMN_1684391	0.332725078587962	0.00358627107670131	0.252081540305353	9.7646624967647	4.33927899934674	-1.43671642203011	324710986	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
ILMN_1792076	ILMN_1792076	0.341459294183822	0.00369133376300556	-0.271755982583942	7.79124273663918	-4.31528392001366	-1.46450637628331	662033875	TRERF1	transcriptional regulating factor 1
ILMN_1745686	ILMN_1745686	0.344106372602712	0.00373350743130781	-0.257678248676101	7.73646055221189	-4.30586302743945	-1.47544464364301	110825983	MFHAS1	malignant fibrous histiocytoma amplified sequence 1
ILMN_2136495	ILMN_2136495	0.344106372602712	0.00374196144965528	-0.251942442599336	6.94869407248295	-4.30398866116218	-1.47762274942941	924183282	A2ML1	alpha-2-macroglobulin like 1
ILMN_1793203	ILMN_1793203	0.345313928555478	0.003768549610286	0.39015480024856	8.71435396987869	4.29812401052299	-1.48444171653482	752507726	MIEF1	mitochondrial elongation factor 1
ILMN_1695880	ILMN_1695880	0.345313928555478	0.00378524139129813	0.734585885961365	7.0569870829305	4.29446550203281	-1.4886985858167	952009228	LOX	lysyl oxidase
ILMN_1699472	ILMN_1699472	0.345313928555478	0.00379056509852911	0.242526230398967	7.15924619683529	4.2933023901776	-1.49005241690886	394953620	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
ILMN_1707240	ILMN_1707240	0.345313928555478	0.00379927049904319	-0.302616089102163	9.17637112693977	-4.29140432784211	-1.4922622168571	665821289	PTBP2	polypyrimidine tract binding protein 2
ILMN_3241524	ILMN_3241524	0.349375564252994	0.00385712486906207	0.218747010429515	8.34487640767297	4.27891073128663	-1.5068234219126	223890198	ZBTB22	zinc finger and BTB domain containing 22
ILMN_1787705	ILMN_1787705	0.349375564252994	0.00386630669837958	-0.29305967685959	10.2434399755389	-4.27694692585049	-1.50911469688378	87159809	ATP6V1B2	ATPase H+ transporting V1 subunit B2
ILMN_1667893	ILMN_1667893	0.350731971955576	0.00389253483875727	0.52192291401319	8.64502592519331	4.27136544884043	-1.51563056628376	315013560	TNS3	tensin 3
ILMN_2325347	ILMN_2325347	0.35082853700372	0.00390482731648738	0.383985327347721	7.52316003934568	4.26876379552012	-1.51866961469412	84452149	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
ILMN_2227266	ILMN_2227266	0.350872527548005	0.00391653911962687	-0.221854384981839	7.09703027038314	-4.26629342125278	-1.52155640393021	215599598	TMEM35A	transmembrane protein 35A
ILMN_1801766	ILMN_1801766	0.351970279363278	0.00394004982335915	0.285042121865288	9.17983585679791	4.2613587796759	-1.52732602675645	194018569	MCUB	mitochondrial calcium uniporter dominant negative beta subunit
ILMN_1805992	ILMN_1805992	0.35274904040633	0.00397220590664797	0.280662645172077	8.96095839519449	4.25466184424856	-1.53516291721874	385198091	SHTN1	shootin 1
ILMN_1692973	ILMN_1692973	0.35274904040633	0.00397344187702555	-0.301681998165795	7.25903283951391	-4.25440562998467	-1.53546289940359	51039801	BICD1	BICD cargo adaptor 1
ILMN_1753745	ILMN_1753745	0.35274904040633	0.00398357476926871	0.229268084667222	11.3507166128126	4.25230840571194	-1.53791881244973	116875825	HDDC2	HD domain containing 2
ILMN_1676515	ILMN_1676515	0.35274904040633	0.00400394058603648	0.346130914910411	9.04780830215368	4.24811097151698	-1.54283643361013	156616276	IMPDH1	inosine monophosphate dehydrogenase 1
ILMN_1752562	ILMN_1752562	0.35274904040633	0.00400517844765071	-0.574543703587365	7.66194707823693	-4.2478566044242	-1.5431345429913	493799665	CXCL5	C-X-C motif chemokine ligand 5
ILMN_2251184	ILMN_2251184	0.359640580049009	0.00410778167452557	-0.328320495229979	9.96446138813705	-4.22706849948375	-1.56753552228534	77628146	ERP29	endoplasmic reticulum protein 29
ILMN_1655011	ILMN_1655011	0.359640580049009	0.00413138290176045	-0.390845666345264	10.8062435141796	-4.22236760256433	-1.57306383022043	296010884	SERF1B	small EDRK-rich factor 1B
ILMN_1792672	ILMN_1792672	0.359640580049009	0.00414480751817602	-0.270499864148285	9.38926477251493	-4.2197068587097	-1.57619459736931	211904167	POLR2D	RNA polymerase II subunit D
ILMN_2177965	ILMN_2177965	0.359640580049009	0.00414827566201017	0.277457877965144	9.06710411024501	4.2190210185578	-1.57700179137751	742074663	RPS19BP1	ribosomal protein S19 binding protein 1
ILMN_1683450	ILMN_1683450	0.359640580049009	0.00415244193045776	0.252568171088365	10.8238012661719	4.21819795549631	-1.57797059668976	188497628	CDCA5	cell division cycle associated 5
ILMN_2186858	ILMN_2186858	0.359665718696273	0.00416423559675209	0.318319900256867	8.77216824587546	4.21587298966228	-1.58070788714342	392513691	ZNF839	zinc finger protein 839
ILMN_1721093	ILMN_1721093	0.360343846183875	0.00419333282202638	0.30105342877712	10.0293720948722	4.21016772126189	-1.58742894524712	332000019	TAF10	TATA-box binding protein associated factor 10
ILMN_1677452	ILMN_1677452	0.367749432749647	0.00429311529948255	0.422987962144896	9.71954596013317	4.19092862304059	-1.61013512674467	525345308	REXO4	REX4 homolog, 3'-5' exonuclease
ILMN_1656145	ILMN_1656145	0.368607189587497	0.00431491816634759	0.369743517932728	10.6155125166208	4.18679031201406	-1.61502760093935	197304792	GOT1	glutamic-oxaloacetic transaminase 1
ILMN_1801934	ILMN_1801934	0.368887214160433	0.00432999448592334	-0.382387789857836	8.36978075939238	-4.18394217178107	-1.61839651077613	193083231	SERTAD3	SERTA domain containing 3
ILMN_1792660	ILMN_1792660	0.368960505060338	0.00434265546799093	0.45017934359857	8.05811579162748	4.18155874077367	-1.62121682300975	663070950	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
ILMN_1809695	ILMN_1809695	0.374170918281594	0.00441594923705969	0.260769772533605	8.34960126278673	4.16790971641867	-1.63738667914426	325197145	CAMK2G	calcium/calmodulin dependent protein kinase II gamma
ILMN_1712095	ILMN_1712095	0.374803669500712	0.00445295670968126	-0.501035651136452	7.74826099504161	-4.16111241311645	-1.64545141930831	283436081	FOXO4	forkhead box O4
ILMN_1695962	ILMN_1695962	0.374803669500712	0.00446068371688934	0.330110573963712	9.35211669065748	4.15970100519996	-1.64712700455174	392513672	SLC12A9	solute carrier family 12 member 9
ILMN_1898124	ILMN_1898124	0.374803669500712	0.00446970133318838	0.339137642634244	9.48271490201513	4.1580572519051	-1.64907885894035	21755604	SNHG15	small nucleolar RNA host gene 15
ILMN_1781285	ILMN_1781285	0.374803669500712	0.00447317602278507	0.291741944982778	7.96654876497801	4.15742485008683	-1.64982992128452	259013538	DUSP1	dual specificity phosphatase 1
ILMN_1670870	ILMN_1670870	0.374803669500712	0.0044836886414415	0.661501564504221	8.31902697203017	4.15551481302538	-1.65209876815671	343168768	ALCAM	activated leukocyte cell adhesion molecule
ILMN_2227573	ILMN_2227573	0.374803669500712	0.00450450342947258	0.567835251252188	11.062336837914	4.15174746212028	-1.65657568654525	300360529	GSTO1	glutathione S-transferase omega 1
ILMN_1752226	ILMN_1752226	0.374803669500712	0.00452172876226445	0.446832977344656	7.70121543991415	4.14864422791888	-1.66026525012669	52485986	P2RY11	purinergic receptor P2Y11
ILMN_1691860	ILMN_1691860	0.374803669500712	0.00452656139479699	-0.46216907840815	8.75713359694639	-4.14777593833541	-1.66129789406632	384475545	SPRY1	sprouty RTK signaling antagonist 1
ILMN_1710078	ILMN_1710078	0.374803669500712	0.00454099699171652	0.28546918901422	9.23490156380422	4.145188320343	-1.66437608382564	153792041	TMEM181	transmembrane protein 181
ILMN_1800468	ILMN_1800468	0.374803669500712	0.00454329273782286	-0.424205133411943	8.26246531307469	-4.14477763558005	-1.66486473454471	972775890	KLKB1	kallikrein B1
ILMN_1761086	ILMN_1761086	0.374969589226832	0.00455729686900135	0.317747508700814	7.36126989942497	4.14227737480706	-1.66784028414384	54234033	VPS54	VPS54, GARP complex subunit
ILMN_2134381	ILMN_2134381	0.376508532122589	0.00458804294565043	0.207918812798848	11.4431415572424	4.13681755541946	-1.67434175193753	222144264	ITPK1-AS1	ITPK1 antisense RNA 1
ILMN_1725485	ILMN_1725485	0.378631648036614	0.00462687499789176	-0.376962366232787	9.05853694817683	-4.12997904471158	-1.68249221795836	56790938	RGS17	regulator of G-protein signaling 17
ILMN_1777233	ILMN_1777233	0.378631648036614	0.00463813475334303	0.424289918562027	7.88594499528976	4.12800794101583	-1.68484297555907	315075284	E2F2	E2F transcription factor 2
ILMN_1762531	ILMN_1762531	0.380080397682815	0.00466803789132607	0.322657972442789	7.10927866047736	4.12279860052619	-1.6910589192354	209529671	FGF9	fibroblast growth factor 9
ILMN_1660063	ILMN_1660063	0.380360198440727	0.00471157271620809	0.279912322788192	10.2559904522751	4.11527972313379	-1.70003894168753	38455393	POLE4	DNA polymerase epsilon 4, accessory subunit
ILMN_1721978	ILMN_1721978	0.380360198440727	0.00471232623637875	0.434735783815288	8.39892098038982	4.11515025606115	-1.70019365365541	532164724	CARD11	caspase recruitment domain family member 11
ILMN_1735014	ILMN_1735014	0.380360198440727	0.0047311681039365	0.367243610964126	9.42787237591704	4.11192029121792	-1.7040543691162	236460447	KLF6	Kruppel like factor 6
ILMN_2396813	ILMN_2396813	0.380360198440727	0.00474887769606836	-0.228434611638098	9.23475586109895	-4.10889728614473	-1.70766934156523	571026651	BABAM1	BRISC and BRCA1 A complex member 1
ILMN_2344298	ILMN_2344298	0.380360198440727	0.00476849094080973	0.265469485526892	7.46113683992325	4.10556375151479	-1.71165748079965	100913195	STEAP2	STEAP2 metalloreductase
ILMN_3294106	ILMN_3294106	0.380360198440727	0.00476879670532735	0.34491552478474	12.0855711907622	4.10551190204574	-1.71171952707326	213385284	RAMP2-AS1	RAMP2 antisense RNA 1
ILMN_1794011	ILMN_1794011	0.380482840423893	0.00478250355934849	0.496809588024661	7.21594715902419	4.10319133111041	-1.71449694049421	344925865	CHST2	carbohydrate sulfotransferase 2
ILMN_2383871	ILMN_2383871	0.383591222214437	0.00483384320196022	0.227644395878146	8.183271654313	4.09456400568128	-1.72483084456189	374670659	ZNF74	zinc finger protein 74
ILMN_2393497	ILMN_2393497	0.383653118111932	0.00485689251951793	-0.376687668146992	8.57026481733871	-4.09072338454871	-1.72943531147957	189163491	ATXN3	ataxin 3
ILMN_1682799	ILMN_1682799	0.383653118111932	0.00486797325773252	0.348158276156616	7.85360125039242	4.08888416183459	-1.73164123032811	375298740	STAMBPL1	STAM binding protein like 1
ILMN_1665425	ILMN_1665425	0.383653118111932	0.00487143503775465	-0.635833525707351	9.61352039295307	-4.08831050503956	-1.73232937958502	54792141	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate
ILMN_2207419	ILMN_2207419	0.383730750356298	0.00488469387327469	0.231702893998327	6.95566100578362	4.08611749725146	-1.7349605985026	167830489	INTS6L	integrator complex subunit 6 like
ILMN_1691413	ILMN_1691413	0.389294789760509	0.00496797227385796	0.7290619846121	10.4239209181195	4.07249104589711	-1.75132848136572	1017029408	NNAT	neuronatin
ILMN_1669617	ILMN_1669617	0.389313922774048	0.00498171302622569	0.378812472743242	8.99879213608159	4.07026683204245	-1.75400320776947	219689101	GRB10	growth factor receptor bound protein 10
ILMN_1747683	ILMN_1747683	0.389313922774048	0.00499311977970938	-0.2020712609144	6.69888364827604	-4.06842553282161	-1.75621810462972	959070649	AQP4	aquaporin 4
ILMN_1693664	ILMN_1693664	0.389766013166466	0.00503457375572698	0.252173182212129	9.02097583865107	4.06177263056111	-1.76422573450995	210147551	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)
ILMN_3237446	ILMN_3237446	0.389766013166466	0.00503973299132711	0.269312654692484	7.04816459581095	4.0609488406293	-1.76521780207463	91982756	SCARNA16	small Cajal body-specific RNA 16
ILMN_2083469	ILMN_2083469	0.389766013166466	0.00507296614357577	0.409021311243722	8.34703138366744	4.05566449581425	-1.77158436775858	38683859	IRS2	insulin receptor substrate 2
ILMN_1657898	ILMN_1657898	0.389766013166466	0.00508787453186299	-0.367697555808262	7.71244144808754	-4.05330627221724	-1.77442709857613	323639474	MTFP1	mitochondrial fission process 1
ILMN_1727134	ILMN_1727134	0.389766013166466	0.00509055722955441	0.328705287555673	8.63065286942702	4.0528827256553	-1.77493776583242	55749725	KLHL42	kelch like family member 42
ILMN_1733860	ILMN_1733860	0.389766013166466	0.00510198471990697	0.239987168828404	6.95540800045121	4.05108128410255	-1.77711009616948	194018516	SYNPR	synaptoporin
ILMN_1737089	ILMN_1737089	0.389766013166466	0.0051042526689563	0.358497437829359	7.80430077331479	4.0507242888931	-1.77754065732342	87044927	CAPN5	calpain 5
ILMN_1702231	ILMN_1702231	0.389766013166466	0.00510565696228392	-0.345033752310238	8.37998851938031	-4.05050332797847	-1.77780716258597	282397095	C1orf54	chromosome 1 open reading frame 54
ILMN_1716019	ILMN_1716019	0.389766013166466	0.0051111132027842	-0.476964594645473	7.57508463545249	-4.04964543914577	-1.77884195850347	75750481	RHBDL3	rhomboid like 3
ILMN_1658464	ILMN_1658464	0.390936268813985	0.00514840049205146	0.253591965221769	10.1785076835957	4.04380950102976	-1.78588469213523	166063994	GTF3A	general transcription factor IIIA
ILMN_1662318	ILMN_1662318	0.390936268813985	0.00515951360283724	0.309535312968535	10.2991230358289	4.04207912505538	-1.78797401106186	283046839	CCDC59	coiled-coil domain containing 59
ILMN_1682206	ILMN_1682206	0.390936268813985	0.00516396977612025	0.236697587324262	8.20576737177532	4.0413864213851	-1.78881055072664	34305454	GCC1	GRIP and coiled-coil domain containing 1
ILMN_1712035	ILMN_1712035	0.394826763530398	0.00522798823327528	0.317472426375812	8.76329064386013	4.0315066548893	-1.80075075508437	40795669	TMEM115	transmembrane protein 115
ILMN_3247578	ILMN_3247578	0.395024696874877	0.00524324343386022	-0.487870587683735	9.17469821229823	-4.02917194717773	-1.80357481427359	75813622	FAT1	FAT atypical cadherin 1
ILMN_1811178	ILMN_1811178	0.396594556159885	0.0052767650279061	-0.300287464710648	7.42874040085532	-4.0240677609307	-1.80975208460503	225579091	SCAPER	S-phase cyclin A associated protein in the ER
ILMN_2228732	ILMN_2228732	0.39666854660966	0.00529043638253145	-0.222726753428147	6.88293147209012	-4.02199628598359	-1.81226033167094	187608552	CCNG2	cyclin G2
ILMN_1699772	ILMN_1699772	0.399044524422485	0.00533488809597002	0.762136120958601	8.35013517120819	4.01530135020479	-1.82037192523107	215276977	RRAGD	Ras related GTP binding D
ILMN_2128293	ILMN_2128293	0.399556279700741	0.00535450908957367	-0.274405279632286	7.95286457649568	-4.01236564144603	-1.82393125388218	572875765	APIP	APAF1 interacting protein
ILMN_1764861	ILMN_1764861	0.399818413474403	0.00540930506176823	0.689787645713825	8.46310446885997	4.00422909089075	-1.83380392224983	103471986	ISOC1	isochorismatase domain containing 1
ILMN_1777895	ILMN_1777895	0.399818413474403	0.0054201382695625	0.389626435110584	8.27448018318834	4.00263118976558	-1.835744101671	53829384	LRRC37B	leucine rich repeat containing 37B
ILMN_1704904	ILMN_1704904	0.399818413474403	0.00542701181435627	0.314780100901116	7.07006554454463	4.00161915469195	-1.83697314536929	166197697	MGAT4C	MGAT4 family member C
ILMN_1746393	ILMN_1746393	0.399818413474403	0.00543697208971177	0.256387772156454	8.50075760689091	4.00015513192454	-1.83875140530216	223972629	TSEN2	tRNA splicing endonuclease subunit 2
ILMN_1747318	ILMN_1747318	0.399818413474403	0.00544207894397592	-0.262812085452192	7.53310080526028	-3.99940563485372	-1.83966191581331	112382256	PATJ	PATJ, crumbs cell polarity complex component
ILMN_1767470	ILMN_1767470	0.399818413474403	0.00545050384906345	-0.375710744938468	8.92465194276224	-3.99817085456975	-1.84116217157201	157785546	SCPEP1	serine carboxypeptidase 1
ILMN_1747934	ILMN_1747934	0.399818413474403	0.00545643120760619	-0.349386616789992	8.42619646357967	-3.997303375759	-1.842216312487	283135174	ISYNA1	inositol-3-phosphate synthase 1
ILMN_1678618	ILMN_1678618	0.399818413474403	0.00546032311627871	-0.239105072644142	6.87407574050364	-3.99673435010961	-1.84290784958348	49355760	ELAVL3	ELAV like neuron-specific RNA binding protein 3
ILMN_2274420	ILMN_2274420	0.401559480525208	0.00549694420983782	-0.254969096328383	7.77098908288576	-3.99140175289835	-1.8493912441578	526252795	SPTLC1	serine palmitoyltransferase long chain base subunit 1
ILMN_1784985	ILMN_1784985	0.406908250262811	0.00558646006971041	0.287610445985889	8.01033431122368	3.97852910876509	-1.86506185479821	974141094	PRRT3	proline rich transmembrane protein 3
ILMN_1682953	ILMN_1682953	0.406908250262811	0.00559619227317242	-0.330502532210824	9.35959163017451	-3.97714323062904	-1.86675064867392	84370365	PGAM4	phosphoglycerate mutase family member 4
ILMN_1742881	ILMN_1742881	0.407684561620498	0.00564408144029779	-0.402353533552052	7.87531629621434	-3.97036200598754	-1.875018784422	209447071	SYT1	synaptotagmin 1
ILMN_2316104	ILMN_2316104	0.407684561620498	0.0056892535769294	-0.19791121703159	9.14123210659713	-3.96402305205316	-1.88275475328686	981220810	IQCB1	IQ motif containing B1
ILMN_3244646	ILMN_3244646	0.407684561620498	0.0057059663574551	0.529731096831008	7.8754879440996	3.96169172948812	-1.88560158565804	262527274	RNVU1-7	RNA, variant U1 small nuclear 7
ILMN_2057573	ILMN_2057573	0.407684561620498	0.00572252543269987	0.805215331236967	9.9850459804108	3.95938921375991	-1.88841414859035	197245447	ESYT2	extended synaptotagmin 2
ILMN_2134974	ILMN_2134974	0.407684561620498	0.00572377377848483	-0.269123836207079	8.58543801971438	-3.95921592900367	-1.88862585540152	307078131	RAB38	RAB38, member RAS oncogene family
ILMN_1785161	ILMN_1785161	0.407684561620498	0.00574518550702362	-0.414931405818969	8.87427989203799	-3.95625016290184	-1.89225000570167	387598040	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6
ILMN_2125374	ILMN_2125374	0.407684561620498	0.00574945238500118	-0.40710830649688	10.3210801613993	-3.95566059897128	-1.89297062779865	985801723	CMAS	cytidine monophosphate N-acetylneuraminic acid synthetase
ILMN_1716407	ILMN_1716407	0.407684561620498	0.00575666868461779	0.810832928583597	8.48885293749401	3.95466459679297	-1.89418817223809	398650628	SORBS2	sorbin and SH3 domain containing 2
ILMN_2173740	ILMN_2173740	0.407684561620498	0.00576333960968017	0.243754719631904	7.18319186813845	3.95374508354157	-1.89531236383943	985481922	ASB8	ankyrin repeat and SOCS box containing 8
ILMN_1657039	ILMN_1657039	0.40991250276238	0.00582091506712762	-0.392456264131726	7.52737005153732	-3.94585706360833	-1.9049621111856	585420408	FILIP1	filamin A interacting protein 1
ILMN_1779448	ILMN_1779448	0.40991250276238	0.00582659375677621	0.455878635060495	8.45394615648076	3.94508369841335	-1.90590877001131	237649043	EFHD1	EF-hand domain family member D1
ILMN_1729130	ILMN_1729130	0.40991250276238	0.00584906866534432	-0.259254960870107	8.33454692369923	-3.94203097951036	-1.90964652500475	98162825	TMEM248	transmembrane protein 248
ILMN_1811551	ILMN_1811551	0.40991250276238	0.00586038792089758	0.556190726383781	9.47316188415522	3.94049836910448	-1.91152365223514	663855508	DERA	deoxyribose-phosphate aldolase
ILMN_1800220	ILMN_1800220	0.411003173159749	0.00588912625777419	-0.348585570892025	8.69592245817091	-3.93662175715806	-1.91627346902393	985482509	KCTD3	potassium channel tetramerization domain containing 3
ILMN_1698803	ILMN_1698803	0.411298545233411	0.00590898908438958	-0.280096278355084	7.45347121876063	-3.93395447884619	-1.91954302970117	82880647	ZAK	sterile alpha motif and leucine zipper containing kinase AZK
ILMN_1742534	ILMN_1742534	0.411298545233411	0.00591966818125232	0.38358313243914	8.84461661585021	3.93252449163135	-1.9212964102684	366039927	COL4A5	collagen type IV alpha 5 chain
ILMN_1662578	ILMN_1662578	0.415958264286887	0.00601010981762821	-0.318030785863589	7.22136468299099	-3.92052595403055	-1.93602207188362	419636275	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
ILMN_1774596	ILMN_1774596	0.415958264286887	0.00601798779211598	0.41738034324668	10.4816577481788	3.91949018444911	-1.93729440161669	325910878	BSCL2	BSCL2, seipin lipid droplet biogenesis associated
ILMN_1703650	ILMN_1703650	0.415958264286887	0.0060266453566801	-0.308287741715175	8.14534069797485	-3.91835362719774	-1.93869074671486	356874794	TNIP1	TNFAIP3 interacting protein 1
ILMN_2265093	ILMN_2265093	0.418456294078028	0.00607622201469406	-0.249945905529799	7.31687445810736	-3.91187947346911	-1.94664888976573	574284373	GPATCH2L	G-patch domain containing 2 like
ILMN_1703558	ILMN_1703558	0.422297073321364	0.00614681649334821	0.306300196764534	8.51310659053834	3.90275970771011	-1.95787107303576	345197220	FHL3	four and a half LIM domains 3
ILMN_1769926	ILMN_1769926	0.422297073321364	0.006159005483098	0.274291602429994	10.6345856439364	3.90119667599365	-1.9597958455764	166362725	DBN1	drebrin 1
ILMN_1793894	ILMN_1793894	0.425005856644663	0.00621767618880293	0.318849300919569	10.4417210654136	3.89372020068052	-1.96900833785593	212275982	ANAPC13	anaphase promoting complex subunit 13
ILMN_1779673	ILMN_1779673	0.425005856644663	0.00622569827746612	0.199257666114997	6.78589815351281	3.89270393751956	-1.9702613015748	110681711	HDGFL1	hepatoma derived growth factor-like 1
ILMN_1780756	ILMN_1780756	0.42802996837311	0.00631798998398446	0.248267376646671	9.25624807674978	3.88111413064551	-1.98456281562805	116734693	RBM23	RNA binding motif protein 23
ILMN_1665994	ILMN_1665994	0.42802996837311	0.00631991437779763	-0.653046217665493	8.81264882591345	-3.88087444376883	-1.98485882130346	318068057	PMEL	premelanosome protein
ILMN_3240022	ILMN_3240022	0.42802996837311	0.0063348639057922	0.256555719542032	7.44393499767637	3.87901516583091	-1.98715529839899	207446693	SNORA73A	small nucleolar RNA, H/ACA box 73A
ILMN_1740407	ILMN_1740407	0.42802996837311	0.00637894296688953	0.353397693469727	7.17930765150655	3.8735608425127	-1.99389552698161	74271902	CHSY3	chondroitin sulfate synthase 3
ILMN_1653028	ILMN_1653028	0.42802996837311	0.00639780536006555	-0.363673396126519	10.2959380997386	-3.87123939645327	-1.99676578999832	734520329	COL4A1	collagen type IV alpha 1 chain
ILMN_1679133	ILMN_1679133	0.42802996837311	0.00640025336599054	-0.30680646914815	7.97260274009616	-3.87093866241715	-1.99713768724413	401709928	SERPINB1	serpin family B member 1
ILMN_1790471	ILMN_1790471	0.42802996837311	0.00641169054804286	0.294323582270341	8.67373874587894	3.86953528528198	-1.99887334854567	84872072	CIDECP	cell death-inducing DFFA-like effector c pseudogene
ILMN_2391861	ILMN_2391861	0.42802996837311	0.00641232969263892	-0.300107975608302	10.094205450715	-3.86945694105412	-1.99897025244047	215276995	GSTM1	glutathione S-transferase mu 1
ILMN_1703430	ILMN_1703430	0.42802996837311	0.00642087633984167	0.243586150115146	9.08723404176812	3.86841014096852	-2.00026513717517	142360381	CCDC94	coiled-coil domain containing 94
ILMN_1763386	ILMN_1763386	0.42802996837311	0.00643353535759196	0.363846986222831	7.62862358914961	3.86686245035123	-2.00217995690267	347300421	BID	BH3 interacting domain death agonist
ILMN_2219437	ILMN_2219437	0.42802996837311	0.0064350062093298	0.253832818827861	7.44369290508985	3.86668284004057	-2.0024021987528	338797740	PRRG4	proline rich and Gla domain 4
ILMN_2184184	ILMN_2184184	0.42802996837311	0.00644796632456134	0.568185198705038	10.6442420137488	3.8651021771156	-2.00435827436151	733606737	ANXA1	annexin A1
ILMN_2404063	ILMN_2404063	0.429621878319349	0.00648568817778842	-0.314118225601268	11.1564059049291	-3.86052117366954	-2.01002964675286	228008405	APP	amyloid beta precursor protein
ILMN_2151012	ILMN_2151012	0.432608884402802	0.006556840689892	0.206013093240508	6.83928942904882	3.8519590390916	-2.02063916034298	167000884	GALR1	galanin receptor 1
ILMN_2188722	ILMN_2188722	0.432608884402802	0.00657138086947555	0.311027022801096	7.25229898241013	3.85022184448761	-2.0227932500204	373251162	GLS	glutaminase
ILMN_1702175	ILMN_1702175	0.432608884402802	0.00657229003042701	0.211121115357388	7.34700963754321	3.85011336164096	-2.02292778351524	54112123	ST7	suppression of tumorigenicity 7
ILMN_1741056	ILMN_1741056	0.434889866707706	0.00662857913464754	-0.515664578628437	8.27705870794427	-3.84342858591228	-2.0312216100698	156139121	TET1	tet methylcytosine dioxygenase 1
ILMN_1756541	ILMN_1756541	0.434889866707706	0.00663476192731963	0.591898808728685	8.6528455685347	3.84269811367969	-2.03212836217424	10947033	MXD4	MAX dimerization protein 4
ILMN_1749878	ILMN_1749878	0.436425899322916	0.00668239474415357	-0.336394054779351	7.42894657443243	-3.83709530287419	-2.03908622261974	31542740	FAM124B	family with sequence similarity 124 member B
ILMN_1741613	ILMN_1741613	0.436425899322916	0.0066861128950194	0.236714036189594	7.62858917899588	3.83665979250902	-2.03962728132745	961525489	SERINC1	serine incorporator 1
